Key,File,Line,Severity,Type,Rule,Message,Status
AZ_Qr4uus5KeDF11f9EA,frontend/src/app/(customer)/customer/invoices/page.tsx,105,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4uus5KeDF11f9EB,frontend/src/app/(customer)/customer/invoices/page.tsx,148,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4uus5KeDF11f9EC,frontend/src/app/(customer)/customer/invoices/page.tsx,157,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4u5s5KeDF11f9ED,frontend/src/app/(customer)/customer/payment/page.tsx,65,MAJOR,CODE_SMELL,typescript:S1854,"Remove this useless assignment to variable ""payError"".",OPEN
AZ_Qr4u5s5KeDF11f9EG,frontend/src/app/(customer)/customer/payment/page.tsx,116,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4sXs5KeDF11f9DU,frontend/src/app/(customer)/customer/quotes/page.tsx,168,CRITICAL,CODE_SMELL,typescript:S3776,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,OPEN
AZ_Qr4sXs5KeDF11f9DV,frontend/src/app/(customer)/customer/quotes/page.tsx,192,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4sXs5KeDF11f9DW,frontend/src/app/(customer)/customer/quotes/page.tsx,194,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4sXs5KeDF11f9DX,frontend/src/app/(customer)/customer/quotes/page.tsx,206,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4sXs5KeDF11f9DY,frontend/src/app/(customer)/customer/quotes/page.tsx,406,CRITICAL,CODE_SMELL,typescript:S3776,Refactor this function to reduce its Cognitive Complexity from 24 to the 15 allowed.,OPEN
AZ_Qr4sXs5KeDF11f9DZ,frontend/src/app/(customer)/customer/quotes/page.tsx,423,MINOR,CODE_SMELL,typescript:S7754,Prefer `.some(…)` over `.find(…)`.,OPEN
AZ_Qr4sXs5KeDF11f9Da,frontend/src/app/(customer)/customer/quotes/page.tsx,424,MINOR,CODE_SMELL,typescript:S7754,Prefer `.some(…)` over `.find(…)`.,OPEN
AZ_Qr4sXs5KeDF11f9Db,frontend/src/app/(customer)/customer/quotes/page.tsx,425,MINOR,CODE_SMELL,typescript:S7754,Prefer `.some(…)` over `.find(…)`.,OPEN
AZ_Qr4sXs5KeDF11f9Dc,frontend/src/app/(customer)/customer/quotes/page.tsx,438,MINOR,CODE_SMELL,typescript:S7754,Prefer `.some(…)` over `.find(…)`.,OPEN
AZ_Qr4sXs5KeDF11f9Dd,frontend/src/app/(customer)/customer/quotes/page.tsx,535,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4sXs5KeDF11f9De,frontend/src/app/(customer)/customer/quotes/page.tsx,585,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4sXs5KeDF11f9Dg,frontend/src/app/(customer)/customer/quotes/page.tsx,625,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4sXs5KeDF11f9Di,frontend/src/app/(customer)/customer/quotes/page.tsx,674,CRITICAL,CODE_SMELL,typescript:S3776,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,OPEN
AZ_Qr4sXs5KeDF11f9Dj,frontend/src/app/(customer)/customer/quotes/page.tsx,709,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4sXs5KeDF11f9Dk,frontend/src/app/(customer)/customer/quotes/page.tsx,713,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4sXs5KeDF11f9Dl,frontend/src/app/(customer)/customer/quotes/page.tsx,740,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4sXs5KeDF11f9Dm,frontend/src/app/(customer)/customer/quotes/page.tsx,752,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4sXs5KeDF11f9Dn,frontend/src/app/(customer)/customer/quotes/page.tsx,767,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4sXs5KeDF11f9Do,frontend/src/app/(customer)/customer/quotes/page.tsx,774,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4sXs5KeDF11f9Dp,frontend/src/app/(customer)/customer/quotes/page.tsx,817,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4sXs5KeDF11f9Dq,frontend/src/app/(customer)/customer/quotes/page.tsx,881,MAJOR,CODE_SMELL,typescript:S6772,Ambiguous spacing after previous element span,OPEN
AZ_Qr4ubs5KeDF11f9Dr,frontend/src/app/(customer)/customer/shipments/new/page.tsx,28,MAJOR,CODE_SMELL,typescript:S1854,"Remove this useless assignment to variable ""quoteIdInput"".",OPEN
AZ_Qr4ubs5KeDF11f9Ds,frontend/src/app/(customer)/customer/shipments/new/page.tsx,75,MINOR,CODE_SMELL,typescript:S2486,Handle this exception or don't catch it at all.,OPEN
AZ_Qr4ubs5KeDF11f9Dt,frontend/src/app/(customer)/customer/shipments/new/page.tsx,114,MINOR,CODE_SMELL,typescript:S7773,Prefer `Number.parseFloat` over `parseFloat`.,OPEN
AZ_Qr4ubs5KeDF11f9Du,frontend/src/app/(customer)/customer/shipments/new/page.tsx,269,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4ubs5KeDF11f9Dv,frontend/src/app/(customer)/customer/shipments/new/page.tsx,273,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4ubs5KeDF11f9Dw,frontend/src/app/(customer)/customer/shipments/new/page.tsx,278,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4ubs5KeDF11f9Dx,frontend/src/app/(customer)/customer/shipments/new/page.tsx,282,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4ubs5KeDF11f9Dy,frontend/src/app/(customer)/customer/shipments/new/page.tsx,288,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4ubs5KeDF11f9Dz,frontend/src/app/(customer)/customer/shipments/new/page.tsx,296,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4ubs5KeDF11f9D0,frontend/src/app/(customer)/customer/shipments/new/page.tsx,319,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4ubs5KeDF11f9D1,frontend/src/app/(customer)/customer/shipments/new/page.tsx,337,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4ubs5KeDF11f9D2,frontend/src/app/(customer)/customer/shipments/new/page.tsx,352,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4ubs5KeDF11f9D3,frontend/src/app/(customer)/customer/shipments/new/page.tsx,368,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4r9s5KeDF11f9Ct,frontend/src/app/(customer)/customer/simulation/page.tsx,13,MINOR,CODE_SMELL,typescript:S1128,Remove this unused import of 'User'.,OPEN
AZ_Qr4r9s5KeDF11f9Cu,frontend/src/app/(customer)/customer/simulation/page.tsx,68,MAJOR,CODE_SMELL,typescript:S1854,"Remove this useless assignment to variable ""payment"".",OPEN
AZ_Qr4r9s5KeDF11f9Cw,frontend/src/app/(customer)/customer/simulation/page.tsx,418,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4r9s5KeDF11f9Cx,frontend/src/app/(customer)/customer/simulation/page.tsx,437,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4r9s5KeDF11f9Cy,frontend/src/app/(customer)/customer/simulation/page.tsx,443,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4r9s5KeDF11f9Cz,frontend/src/app/(customer)/customer/simulation/page.tsx,477,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4r9s5KeDF11f9C0,frontend/src/app/(customer)/customer/simulation/page.tsx,493,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4r9s5KeDF11f9C1,frontend/src/app/(customer)/customer/simulation/page.tsx,509,MAJOR,CODE_SMELL,typescript:S6848,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",OPEN
AZ_Qr4r9s5KeDF11f9C2,frontend/src/app/(customer)/customer/simulation/page.tsx,525,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4r9s5KeDF11f9C3,frontend/src/app/(customer)/customer/simulation/page.tsx,541,MAJOR,CODE_SMELL,typescript:S6848,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",OPEN
AZ_Qr4r9s5KeDF11f9C4,frontend/src/app/(customer)/customer/simulation/page.tsx,557,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4r9s5KeDF11f9C5,frontend/src/app/(customer)/customer/simulation/page.tsx,570,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4r9s5KeDF11f9C6,frontend/src/app/(customer)/customer/simulation/page.tsx,582,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4r9s5KeDF11f9C7,frontend/src/app/(customer)/customer/simulation/page.tsx,592,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4r9s5KeDF11f9C8,frontend/src/app/(customer)/customer/simulation/page.tsx,602,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4r9s5KeDF11f9C9,frontend/src/app/(customer)/customer/simulation/page.tsx,634,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4r9s5KeDF11f9C-,frontend/src/app/(customer)/customer/simulation/page.tsx,654,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4r9s5KeDF11f9C_,frontend/src/app/(customer)/customer/simulation/page.tsx,676,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4r9s5KeDF11f9DA,frontend/src/app/(customer)/customer/simulation/page.tsx,691,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4r9s5KeDF11f9DB,frontend/src/app/(customer)/customer/simulation/page.tsx,718,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4r9s5KeDF11f9DC,frontend/src/app/(customer)/customer/simulation/page.tsx,737,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4r9s5KeDF11f9DD,frontend/src/app/(customer)/customer/simulation/page.tsx,757,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4r9s5KeDF11f9DE,frontend/src/app/(customer)/customer/simulation/page.tsx,776,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4r9s5KeDF11f9DF,frontend/src/app/(customer)/customer/simulation/page.tsx,795,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4r9s5KeDF11f9DG,frontend/src/app/(customer)/customer/simulation/page.tsx,834,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr45bs5KeDF11f9KJ,frontend/src/app/(customs)/customs/team/page.tsx,39,MINOR,CODE_SMELL,typescript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",OPEN
AZ_Qr4v8s5KeDF11f9E8,frontend/src/app/(driver)/driver/profile/page.tsx,22,MINOR,CODE_SMELL,typescript:S6571,'any' overrides all other types in this union type.,OPEN
AZ_Qr4vps5KeDF11f9Ew,frontend/src/app/(driver)/driver/routes/page.tsx,121,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4ves5KeDF11f9Ea,frontend/src/app/(driver)/driver/settings/page.tsx,13,MINOR,CODE_SMELL,typescript:S6571,'any' overrides all other types in this union type.,OPEN
AZ_Qr4ves5KeDF11f9Ec,frontend/src/app/(driver)/driver/settings/page.tsx,54,INFO,CODE_SMELL,typescript:S1135,"Complete the task associated to this ""TODO"" comment.",OPEN
AZ_Qr4ves5KeDF11f9Ed,frontend/src/app/(driver)/driver/settings/page.tsx,65,INFO,CODE_SMELL,typescript:S1135,"Complete the task associated to this ""TODO"" comment.",OPEN
AZ_Qr4ves5KeDF11f9Ee,frontend/src/app/(driver)/driver/settings/page.tsx,73,MAJOR,CODE_SMELL,typescript:S7721,Move function 'saveProfile' to the outer scope.,OPEN
AZ_Qr4ves5KeDF11f9Ef,frontend/src/app/(driver)/driver/settings/page.tsx,74,INFO,CODE_SMELL,typescript:S1135,"Complete the task associated to this ""TODO"" comment.",OPEN
AZ_Qr4vys5KeDF11f9E2,frontend/src/app/(driver)/driver/tasks/page.tsx,45,INFO,CODE_SMELL,typescript:S1135,"Complete the task associated to this ""TODO"" comment.",OPEN
AZ_Qr40ys5KeDF11f9Gl,frontend/src/app/(finance)/finance/reports/page.tsx,156,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr43ns5KeDF11f9I1,frontend/src/app/(logistics)/logistics/deliveries/page.tsx,81,MINOR,CODE_SMELL,typescript:S7773,Prefer `Number.parseInt` over `parseInt`.,OPEN
AZ_Qr43ys5KeDF11f9JO,frontend/src/app/(logistics)/logistics/shipments/page.tsx,123,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr438s5KeDF11f9Ja,frontend/src/app/(logistics)/logistics/team/page.tsx,64,MINOR,CODE_SMELL,typescript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",OPEN
AZ_Qr4yps5KeDF11f9Fz,frontend/src/app/(public)/Home.tsx,64,MAJOR,CODE_SMELL,typescript:S1854,"Remove this useless assignment to variable ""toast"".",OPEN
AZ_Qr4zZs5KeDF11f9GE,frontend/src/app/(public)/industries/page.tsx,22,MINOR,CODE_SMELL,typescript:S6759,Mark the props of the component as read-only.,OPEN
AZ_Qr4zZs5KeDF11f9GF,frontend/src/app/(public)/industries/page.tsx,69,MINOR,CODE_SMELL,typescript:S7723,Use `new Array()` instead of `Array()`.,OPEN
AZ_Qr4zZs5KeDF11f9GG,frontend/src/app/(public)/industries/page.tsx,71,MAJOR,CODE_SMELL,typescript:S6479,Do not use Array index in keys,OPEN
AZ_Qr4wQs5KeDF11f9E_,frontend/src/app/(public)/products/page.tsx,27,MINOR,CODE_SMELL,typescript:S7723,Use `new Array()` instead of `Array()`.,OPEN
AZ_Qr4wQs5KeDF11f9FA,frontend/src/app/(public)/products/page.tsx,29,MAJOR,CODE_SMELL,typescript:S6479,Do not use Array index in keys,OPEN
AZ_Qr4w5s5KeDF11f9FK,frontend/src/app/(public)/services/page.tsx,29,MINOR,CODE_SMELL,typescript:S6759,Mark the props of the component as read-only.,OPEN
AZ_Qr442s5KeDF11f9J5,frontend/src/app/(support)/support/team/page.tsx,57,MINOR,CODE_SMELL,typescript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",OPEN
AZ_Qr421s5KeDF11f9IE,frontend/src/app/(warehouse)/warehouse/team/page.tsx,68,MINOR,CODE_SMELL,typescript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",OPEN
AZ_Qr4qzs5KeDF11f9CE,frontend/src/components/dashboards/DriverDashboard.tsx,5,MINOR,CODE_SMELL,typescript:S1128,Remove this unused import of 'Navigation'.,OPEN
AZ_Qr4qzs5KeDF11f9CF,frontend/src/components/dashboards/DriverDashboard.tsx,7,MINOR,CODE_SMELL,typescript:S1128,Remove this unused import of 'Clock'.,OPEN
AZ_Qr4qzs5KeDF11f9CH,frontend/src/components/dashboards/DriverDashboard.tsx,29,MINOR,CODE_SMELL,typescript:S6571,'any' overrides all other types in this union type.,OPEN
AZ_Qr4qzs5KeDF11f9CI,frontend/src/components/dashboards/DriverDashboard.tsx,32,MAJOR,CODE_SMELL,typescript:S1854,"Remove this useless assignment to variable ""tasks"".",OPEN
AZ_Qr4qzs5KeDF11f9CJ,frontend/src/components/dashboards/DriverDashboard.tsx,115,MAJOR,CODE_SMELL,typescript:S1854,"Remove this useless assignment to variable ""formattedDriverName"".",OPEN
AZ_Qr4qzs5KeDF11f9CK,frontend/src/components/dashboards/DriverDashboard.tsx,115,MINOR,CODE_SMELL,typescript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",OPEN
AZ_Qr4qzs5KeDF11f9CL,frontend/src/components/dashboards/DriverDashboard.tsx,116,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4qzs5KeDF11f9CM,frontend/src/components/dashboards/DriverDashboard.tsx,167,MINOR,CODE_SMELL,typescript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",OPEN
AZ_Qr4qzs5KeDF11f9CN,frontend/src/components/dashboards/DriverDashboard.tsx,167,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4qzs5KeDF11f9CO,frontend/src/components/dashboards/DriverDashboard.tsx,212,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4qzs5KeDF11f9CP,frontend/src/components/dashboards/DriverDashboard.tsx,241,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4qzs5KeDF11f9CQ,frontend/src/components/dashboards/DriverDashboard.tsx,254,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4qzs5KeDF11f9CR,frontend/src/components/dashboards/DriverDashboard.tsx,297,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4rKs5KeDF11f9CX,frontend/src/components/dashboards/WarehouseDashboard.tsx,78,INFO,CODE_SMELL,typescript:S1135,"Complete the task associated to this ""TODO"" comment.",OPEN
AZ_Qr4qVs5KeDF11f9Bp,frontend/src/components/shared/PortalHeader.tsx,200,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4p2s5KeDF11f9Bc,frontend/src/components/shared/PublicNavbar.tsx,96,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4p3s5KeDF11f9Bd,frontend/src/components/shared/PublicNavbar.tsx,101,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4p3s5KeDF11f9Bf,frontend/src/components/shared/PublicNavbar.tsx,147,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr46Is5KeDF11f9KZ,frontend/src/lib/api.ts,74,MAJOR,CODE_SMELL,typescript:S7746,Prefer `throw error` over `return Promise.reject(error)`.,OPEN
AZ_Qr451s5KeDF11f9KQ,frontend/src/lib/notifications.ts,52,MAJOR,CODE_SMELL,typescript:S4624,Refactor this code to not use nested template literals.,OPEN
AZ_Qr41is5KeDF11f9HH,frontend/src/app/(admin)/admin/branches/page.tsx,187,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr42As5KeDF11f9Hb,frontend/src/app/(admin)/admin/users/new/page.tsx,45,MAJOR,CODE_SMELL,typescript:S8786,"Simplify this regular expression to reduce its runtime, as it has super-linear performance due to backtracking.",OPEN
AZ_Qr4u5s5KeDF11f9EF,frontend/src/app/(customer)/customer/payment/page.tsx,87,CRITICAL,CODE_SMELL,typescript:S3776,Refactor this function to reduce its Cognitive Complexity from 23 to the 15 allowed.,OPEN
AZ_Qr4ves5KeDF11f9Eb,frontend/src/app/(driver)/driver/settings/page.tsx,29,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\d' instead of '[0-9]'.,OPEN
AZ_Qr41Fs5KeDF11f9Gx,frontend/src/app/(finance)/finance/invoices/page.tsx,73,MINOR,CODE_SMELL,typescript:S7773,Prefer `Number.isNaN` over `isNaN`.,OPEN
AZ_Qr407s5KeDF11f9Gm,frontend/src/app/(finance)/finance/settings/page.tsx,30,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\d' instead of '[0-9]'.,OPEN
AZ_Qr407s5KeDF11f9Gw,frontend/src/app/(finance)/finance/settings/page.tsx,142,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ds5KeDF11f9Il,frontend/src/app/(logistics)/logistics/routes/page.tsx,122,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ds5KeDF11f9Im,frontend/src/app/(logistics)/logistics/routes/page.tsx,127,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ds5KeDF11f9In,frontend/src/app/(logistics)/logistics/routes/page.tsx,132,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ys5KeDF11f9JK,frontend/src/app/(logistics)/logistics/shipments/page.tsx,119,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ys5KeDF11f9JL,frontend/src/app/(logistics)/logistics/shipments/page.tsx,120,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4yps5KeDF11f9Fu,frontend/src/app/(public)/Home.tsx,7,MINOR,CODE_SMELL,typescript:S1128,Remove this unused import of 'Zap'.,OPEN
AZ_Qr4yps5KeDF11f9Fv,frontend/src/app/(public)/Home.tsx,7,MINOR,CODE_SMELL,typescript:S1128,Remove this unused import of 'Shield'.,OPEN
AZ_Qr4yps5KeDF11f9Fy,frontend/src/app/(public)/Home.tsx,18,MINOR,CODE_SMELL,typescript:S6759,Mark the props of the component as read-only.,OPEN
AZ_Qr4yps5KeDF11f9F0,frontend/src/app/(public)/Home.tsx,65,MAJOR,CODE_SMELL,typescript:S1854,"Remove this useless assignment to variable ""router"".",OPEN
AZ_Qr4yps5KeDF11f9F1,frontend/src/app/(public)/Home.tsx,228,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4yps5KeDF11f9F2,frontend/src/app/(public)/Home.tsx,325,MAJOR,VULNERABILITY,typescript:S2245,Make sure that using this pseudorandom number generator is safe here.,OPEN
AZ_Qr4yps5KeDF11f9F4,frontend/src/app/(public)/Home.tsx,395,MAJOR,CODE_SMELL,typescript:S6479,Do not use Array index in keys,OPEN
AZ_Qr4yps5KeDF11f9F5,frontend/src/app/(public)/Home.tsx,440,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4zPs5KeDF11f9GB,frontend/src/app/(public)/industries/consultation/page.tsx,133,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4zPs5KeDF11f9GC,frontend/src/app/(public)/industries/consultation/page.tsx,163,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4was5KeDF11f9FB,frontend/src/app/(public)/products/demo/page.tsx,128,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4was5KeDF11f9FC,frontend/src/app/(public)/products/demo/page.tsx,151,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4was5KeDF11f9FD,frontend/src/app/(public)/products/demo/page.tsx,161,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr40Ts5KeDF11f9GR,frontend/src/app/(public)/quote/page.tsx,104,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr40Ts5KeDF11f9GZ,frontend/src/app/(public)/quote/page.tsx,190,MINOR,CODE_SMELL,typescript:S7773,Prefer `Number.parseFloat` over `parseFloat`.,OPEN
AZ_Qr40Ts5KeDF11f9Gc,frontend/src/app/(public)/quote/page.tsx,211,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr40Ts5KeDF11f9Ge,frontend/src/app/(public)/quote/page.tsx,226,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr40Ts5KeDF11f9Gf,frontend/src/app/(public)/quote/page.tsx,309,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4w5s5KeDF11f9FL,frontend/src/app/(public)/services/page.tsx,67,MINOR,CODE_SMELL,typescript:S7723,Use `new Array()` instead of `Array()`.,OPEN
AZ_Qr4w5s5KeDF11f9FM,frontend/src/app/(public)/services/page.tsx,68,MAJOR,CODE_SMELL,typescript:S6479,Do not use Array index in keys,OPEN
AZ_Qr4w5s5KeDF11f9FN,frontend/src/app/(public)/services/page.tsx,73,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4yJs5KeDF11f9Fj,frontend/src/app/(public)/solutions/brochure/page.tsx,119,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4yTs5KeDF11f9Fk,frontend/src/app/(public)/solutions/consultation/page.tsx,23,MAJOR,CODE_SMELL,typescript:S8786,"Simplify this regular expression to reduce its runtime, as it has super-linear performance due to backtracking.",OPEN
AZ_Qr4yTs5KeDF11f9Fl,frontend/src/app/(public)/solutions/consultation/page.tsx,124,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4yTs5KeDF11f9Fm,frontend/src/app/(public)/solutions/consultation/page.tsx,154,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr42qs5KeDF11f9H3,frontend/src/app/(warehouse)/warehouse/settings/page.tsx,24,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\d' instead of '[0-9]'.,OPEN
AZ_Qr42qs5KeDF11f9IB,frontend/src/app/(warehouse)/warehouse/settings/page.tsx,148,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4qVs5KeDF11f9Bl,frontend/src/components/shared/PortalHeader.tsx,84,MINOR,CODE_SMELL,typescript:S6759,Mark the props of the component as read-only.,OPEN
